@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
4,4,10,13,23,67,37,104,0.000333,0.156817,10.000000,4704.504434,261.361357,470.450443,81.324997,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,11,11,22,26,15,41,0.000333,0.060946,5.000000,914.183482,50.787971,182.836696,76.107496,3,no
10,10,15,22,37,70,39,109,0.000333,0.189277,7.000000,3974.812918,220.822940,567.830417,156.710855,6,no
3,3,11,11,22,26,15,41,0.000333,0.060946,5.000000,914.183482,50.787971,182.836696,76.107496,3,no
10,10,15,22,37,70,39,109,0.000333,0.189277,7.000000,3974.812918,220.822940,567.830417,156.710855,6,no
21,21,17,32,49,123,66,189,0.000333,0.353727,16.000000,16978.882569,943.271254,1061.180161,229.486868,8,no
11,11,12,18,30,64,36,100,0.000333,0.163563,12.000000,5888.268715,327.126040,490.689060,118.078200,3,no
7,7,11,10,21,36,17,53,0.000333,0.077598,5.000000,1163.964117,64.664673,232.792823,71.273029,4,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
20,20,10,24,34,138,76,214,0.000333,0.362906,15.000000,16330.755720,907.264207,1088.717048,143.258381,3,yes
3,3,11,11,22,26,15,41,0.000333,0.060946,5.000000,914.183482,50.787971,182.836696,76.107496,3,no
10,10,15,22,37,70,39,109,0.000333,0.189277,7.000000,3974.812918,220.822940,567.830417,156.710855,6,no
5,5,12,12,24,58,26,84,0.000333,0.128379,12.000000,4621.642201,256.757900,385.136850,86.039100,11,no
4,4,12,12,24,49,23,72,0.000333,0.110039,6.000000,1980.703800,110.039100,330.117300,86.039100,10,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,9,9,18,63,34,97,0.000333,0.134828,12.000000,4853.792702,269.655150,404.482725,57.058650,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
10,10,9,14,23,123,66,189,0.000333,0.284984,16.000000,13679.251355,759.958409,854.953210,81.832294,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
5,5,13,101,114,424,267,691,0.000333,1.573842,12.000000,56658.323997,3147.684667,4721.527000,720.585076,7,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
3,3,11,12,23,35,18,53,0.000333,0.079916,5.000000,1198.743918,66.596884,239.748784,81.073298,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
4,4,10,13,23,67,37,104,0.000333,0.156817,10.000000,4704.504434,261.361357,470.450443,81.324997,1,no
17,17,8,23,31,110,66,176,0.000333,0.290646,8.000000,6975.508405,387.528245,871.938551,128.041925,3,yes
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,11,11,22,26,15,41,0.000333,0.060946,5.000000,914.183482,50.787971,182.836696,76.107496,3,no
10,10,15,22,37,70,39,109,0.000333,0.189277,7.000000,3974.812918,220.822940,567.830417,156.710855,6,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
16,16,13,26,39,93,50,143,0.000333,0.251938,6.000000,4534.875104,251.937506,755.812517,170.317149,5,no
29,29,19,40,59,169,87,256,0.000333,0.501986,18.000000,27107.219171,1505.956621,1505.956621,293.587747,10,yes
3,3,11,11,22,26,15,41,0.000333,0.060946,5.000000,914.183482,50.787971,182.836696,76.107496,3,no
10,10,15,22,37,70,39,109,0.000333,0.189277,7.000000,3974.812918,220.822940,567.830417,156.710855,6,no
5,5,12,12,24,58,26,84,0.000333,0.128379,12.000000,4621.642201,256.757900,385.136850,86.039100,11,no
28,28,19,37,56,153,80,233,0.000333,0.451038,18.000000,24356.046543,1353.113697,1353.113697,273.460397,10,no
4,4,12,12,24,49,23,72,0.000333,0.110039,6.000000,1980.703800,110.039100,330.117300,86.039100,10,no
29,29,21,38,59,172,92,264,0.000333,0.517673,20.000000,31060.355301,1725.575294,1553.017765,291.659911,9,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
5,5,13,101,114,424,267,691,0.000333,1.573842,12.000000,56658.323997,3147.684667,4721.527000,720.585076,7,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
10,10,9,14,23,123,66,189,0.000333,0.284984,16.000000,13679.251355,759.958409,854.953210,81.832294,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
4,4,10,13,23,67,37,104,0.000333,0.156817,10.000000,4704.504434,261.361357,470.450443,81.324997,1,no
19,19,14,30,44,107,65,172,0.000333,0.313007,14.000000,13146.311338,730.350630,939.022238,200.509687,1,yes
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,9,9,18,63,34,97,0.000333,0.134828,12.000000,4853.792702,269.655150,404.482725,57.058650,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
3,3,11,12,23,35,18,53,0.000333,0.079916,5.000000,1198.743918,66.596884,239.748784,81.073298,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
4,4,8,9,17,17,12,29,0.000333,0.039512,4.000000,474.145690,26.341427,118.536422,52.529325,1,yes
5,5,11,13,24,36,21,57,0.000333,0.087114,5.000000,1306.714313,72.595240,261.342863,86.159464,3,no
33,33,17,44,61,168,90,258,0.000333,0.510043,16.000000,24482.083729,1360.115763,1530.130233,309.701860,10,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
3,3,11,11,22,26,15,41,0.000333,0.060946,5.000000,914.183482,50.787971,182.836696,76.107496,3,no
10,10,15,22,37,70,39,109,0.000333,0.189277,7.000000,3974.812918,220.822940,567.830417,156.710855,6,no
5,5,11,13,24,36,21,57,0.000333,0.087114,5.000000,1306.714313,72.595240,261.342863,86.159464,3,no
31,31,17,41,58,157,84,241,0.000333,0.470591,16.000000,22588.374717,1254.909707,1411.773420,289.146500,10,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
32,32,28,54,82,318,187,505,0.000333,1.070188,42.000000,134843.678018,7491.315445,3210.563762,445.369863,20,no
14,14,16,20,36,94,67,161,0.000333,0.277453,24.000000,19976.590206,1109.810567,832.357925,150.438562,1,no
20,20,19,26,45,131,76,207,0.000333,0.378938,18.000000,20462.644637,1136.813591,1136.813591,202.922055,6,yes
32,32,19,40,59,168,91,259,0.000333,0.507868,18.000000,27424.881896,1523.604550,1523.604550,293.587747,11,no
28,28,17,41,58,144,85,229,0.000333,0.447159,16.000000,21463.642366,1192.424576,1341.477648,289.146500,11,no
17,17,18,26,44,92,58,150,0.000333,0.272972,18.000000,14740.465370,818.914743,818.914743,197.270083,7,yes
3,3,13,21,34,35,33,68,0.000333,0.115316,6.000000,2075.684839,115.315824,345.947473,140.344382,3,no
23,23,20,29,49,181,80,261,0.000333,0.488480,20.000000,29308.785386,1628.265855,1465.439269,227.320011,12,no
19,19,19,27,46,152,72,224,0.000333,0.412426,18.000000,22271.001807,1237.277878,1237.277878,209.092585,9,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
20,20,19,27,46,157,73,230,0.000333,0.423473,18.000000,22867.546498,1270.419250,1270.419250,209.092585,10,no
5,5,10,15,25,75,25,100,0.000333,0.154795,5.000000,2321.928095,128.996005,464.385619,91.822640,8,yes
7,7,13,28,41,61,51,112,0.000333,0.200015,6.000000,3600.274947,200.015275,600.045825,182.711654,1,no
2,2,10,3,13,13,5,18,0.000333,0.022203,5.000000,333.039575,18.502199,66.607915,37.974168,1,no
17,17,16,23,39,110,55,165,0.000333,0.290697,16.000000,13953.461858,775.192325,872.091366,168.041925,7,no
4,4,9,7,16,21,10,31,0.000333,0.041333,4.000000,496.000000,27.555556,124.000000,48.180809,2,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
14,14,16,20,36,94,67,161,0.000333,0.277453,24.000000,19976.590206,1109.810567,832.357925,150.438562,1,no
6,6,13,11,24,51,27,78,0.000333,0.119209,12.000000,4291.524901,238.418050,357.627075,86.159464,2,yes
28,28,28,54,82,271,164,435,0.000333,0.921845,42.000000,116152.475124,6452.915285,2765.535122,445.369863,18,no
7,7,9,12,21,42,26,68,0.000333,0.099559,8.000000,2389.420678,132.745593,298.677585,71.548875,2,no
5,5,11,13,24,36,21,57,0.000333,0.087114,5.000000,1306.714313,72.595240,261.342863,86.159464,4,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
28,28,19,39,58,158,85,243,0.000333,0.474496,18.000000,25622.808873,1423.489382,1423.489382,286.841309,11,no
17,17,15,34,49,120,72,192,0.000333,0.359341,14.000000,15092.340061,838.463337,1078.024290,231.577096,4,yes
3,3,10,8,18,26,14,40,0.000333,0.055599,5.000000,833.985000,46.332500,166.797000,57.219281,1,yes
5,5,12,12,24,58,26,84,0.000333,0.128379,12.000000,4621.642201,256.757900,385.136850,86.039100,11,no
5,5,11,12,23,37,20,57,0.000333,0.085948,5.000000,1289.215157,71.623064,257.843031,81.073298,2,no
27,27,19,35,54,148,78,226,0.000333,0.433535,18.000000,23410.882359,1300.604575,1300.604575,260.235528,10,no
4,4,12,12,24,49,23,72,0.000333,0.110039,6.000000,1980.703800,110.039100,330.117300,86.039100,10,no
5,5,10,12,22,34,21,55,0.000333,0.081756,5.000000,1226.343695,68.130205,245.268739,76.238831,1,yes
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
5,5,13,101,114,424,267,691,0.000333,1.573842,12.000000,56658.323997,3147.684667,4721.527000,720.585076,7,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
3,3,11,12,23,35,18,53,0.000333,0.079916,5.000000,1198.743918,66.596884,239.748784,81.073298,2,no
10,10,9,14,23,123,66,189,0.000333,0.284984,16.000000,13679.251355,759.958409,854.953210,81.832294,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,9,9,18,63,34,97,0.000333,0.134828,12.000000,4853.792702,269.655150,404.482725,57.058650,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
4,4,10,13,23,67,37,104,0.000333,0.156817,10.000000,4704.504434,261.361357,470.450443,81.324997,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
8,8,8,15,23,36,34,70,0.000333,0.105550,8.000000,2533.194695,140.733039,316.649337,82.603359,1,yes
3,3,11,11,22,26,15,41,0.000333,0.060946,5.000000,914.183482,50.787971,182.836696,76.107496,3,no
10,10,15,22,37,70,39,109,0.000333,0.189277,7.000000,3974.812918,220.822940,567.830417,156.710855,6,no
5,5,11,13,24,36,21,57,0.000333,0.087114,5.000000,1306.714313,72.595240,261.342863,86.159464,3,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
17,17,16,23,39,110,55,165,0.000333,0.290697,16.000000,13953.461858,775.192325,872.091366,168.041925,7,no
2,2,5,6,11,9,7,16,0.000333,0.018450,2.000000,110.701812,6.150101,55.350906,27.119415,1,no
17,17,14,22,36,104,63,167,0.000333,0.287792,14.000000,12087.284653,671.515814,863.377475,151.410465,2,yes
5,5,11,13,24,36,21,57,0.000333,0.087114,5.000000,1306.714313,72.595240,261.342863,86.159464,4,no
31,31,19,37,56,164,86,250,0.000333,0.483946,18.000000,26133.097149,1451.838731,1451.838731,273.460397,12,yes
4,4,12,12,24,49,23,72,0.000333,0.110039,6.000000,1980.703800,110.039100,330.117300,86.039100,10,no
5,5,12,12,24,58,26,84,0.000333,0.128379,12.000000,4621.642201,256.757900,385.136850,86.039100,11,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,11,12,23,35,18,53,0.000333,0.079916,5.000000,1198.743918,66.596884,239.748784,81.073298,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
4,4,10,13,23,67,37,104,0.000333,0.156817,10.000000,4704.504434,261.361357,470.450443,81.324997,1,no
10,10,9,14,23,123,66,189,0.000333,0.284984,16.000000,13679.251355,759.958409,854.953210,81.832294,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
5,5,13,101,114,424,267,691,0.000333,1.573842,12.000000,56658.323997,3147.684667,4721.527000,720.585076,7,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,9,9,18,63,34,97,0.000333,0.134828,12.000000,4853.792702,269.655150,404.482725,57.058650,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
5,5,11,13,24,36,21,57,0.000333,0.087114,5.000000,1306.714313,72.595240,261.342863,86.159464,3,no
32,32,20,40,60,182,99,281,0.000333,0.553279,20.000000,33196.725147,1844.262508,1659.836257,299.315686,13,yes
4,4,12,12,24,49,23,72,0.000333,0.110039,6.000000,1980.703800,110.039100,330.117300,86.039100,10,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
5,5,12,12,24,58,26,84,0.000333,0.128379,12.000000,4621.642201,256.757900,385.136850,86.039100,11,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
10,10,9,14,23,123,66,189,0.000333,0.284984,16.000000,13679.251355,759.958409,854.953210,81.832294,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
4,4,10,13,23,67,37,104,0.000333,0.156817,10.000000,4704.504434,261.361357,470.450443,81.324997,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,11,12,23,35,18,53,0.000333,0.079916,5.000000,1198.743918,66.596884,239.748784,81.073298,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,9,9,18,63,34,97,0.000333,0.134828,12.000000,4853.792702,269.655150,404.482725,57.058650,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,2,no
5,5,13,101,114,424,267,691,0.000333,1.573842,12.000000,56658.323997,3147.684667,4721.527000,720.585076,7,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
5,5,10,20,30,58,36,94,0.000333,0.153749,5.000000,2306.238580,128.124366,461.247716,119.657843,1,no
3,3,11,11,22,26,15,41,0.000333,0.060946,5.000000,914.183482,50.787971,182.836696,76.107496,3,no
10,10,15,22,37,70,39,109,0.000333,0.189277,7.000000,3974.812918,220.822940,567.830417,156.710855,6,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
5,5,9,7,16,25,13,38,0.000333,0.050667,4.000000,608.000000,33.777778,152.000000,48.180809,2,no
17,17,16,23,39,110,55,165,0.000333,0.290697,16.000000,13953.461858,775.192325,872.091366,168.041925,7,no
5,5,11,13,24,36,21,57,0.000333,0.087114,5.000000,1306.714313,72.595240,261.342863,86.159464,3,no
32,32,19,40,59,168,91,259,0.000333,0.507868,18.000000,27424.881896,1523.604550,1523.604550,293.587747,11,yes
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
9,9,13,21,34,53,30,83,0.000333,0.140753,6.000000,2533.556495,140.753139,422.259416,140.344382,1,no
2,2,7,4,11,13,5,18,0.000333,0.020757,3.000000,186.809307,10.378295,62.269769,27.651484,3,no
4,4,12,12,24,49,23,72,0.000333,0.110039,6.000000,1980.703800,110.039100,330.117300,86.039100,10,no
28,28,19,37,56,153,80,233,0.000333,0.451038,18.000000,24356.046543,1353.113697,1353.113697,273.460397,11,yes
5,5,12,12,24,58,26,84,0.000333,0.128379,12.000000,4621.642201,256.757900,385.136850,86.039100,11,no
18,18,13,29,42,117,61,178,0.000333,0.319944,12.000000,11517.990015,639.888334,959.832501,188.987165,11,no
19,19,12,30,42,134,79,213,0.000333,0.382855,12.000000,13782.763333,765.709074,1148.563611,190.226268,6,yes
5,5,13,101,114,424,267,691,0.000333,1.573842,12.000000,56658.323997,3147.684667,4721.527000,720.585076,7,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
3,3,9,9,18,63,34,97,0.000333,0.134828,12.000000,4853.792702,269.655150,404.482725,57.058650,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
2,2,9,10,19,26,14,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,61.748606,1,no
4,4,10,13,23,67,37,104,0.000333,0.156817,10.000000,4704.504434,261.361357,470.450443,81.324997,1,no
