@relation R_data_frame

@attribute Empty_Lines numeric
@attribute Lines_Of_Comments numeric
@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
0,0,31,31,17,35,52,136,109,245,0.000333,0.465536,24.000000,33518.585543,1862.143641,1396.607731,249.011774,8,no
0,0,26,26,15,34,49,110,91,201,0.000333,0.376186,14.000000,15799.793501,877.766306,1128.556679,231.577096,8,no
0,0,27,27,15,34,49,117,94,211,0.000333,0.394901,14.000000,16585.852880,921.436271,1184.703777,231.577096,9,no
0,0,39,39,22,48,70,172,138,310,0.000333,0.633359,22.000000,41801.710176,2322.317232,1900.077735,366.185696,11,no
0,0,26,26,20,39,59,131,103,234,0.000333,0.458846,20.000000,27530.769471,1529.487193,1376.538474,292.569248,9,no
0,0,27,27,20,39,59,138,106,244,0.000333,0.478455,20.000000,28707.298081,1594.849893,1435.364904,292.569248,10,no
0,0,39,39,25,39,64,245,142,387,0.000333,0.774000,36.000000,83592.000000,4644.000000,2322.000000,322.227091,20,yes
0,0,34,34,24,42,66,194,120,314,0.000333,0.632647,24.000000,45550.554083,2530.586338,1897.939753,336.516432,17,yes
0,0,33,33,22,42,64,193,117,310,0.000333,0.620000,22.000000,40920.000000,2273.333333,1860.000000,324.584827,16,yes
0,0,21,21,17,29,46,94,63,157,0.000333,0.289066,16.000000,13875.187634,770.843757,867.199227,210.368317,13,no
0,0,77,77,29,53,82,503,314,817,0.000333,1.731373,70.000000,363588.399144,20199.355508,5194.119988,444.461233,30,no
0,0,55,55,28,49,77,354,228,582,0.000333,1.215757,56.000000,204247.106934,11347.061496,3647.269767,409.726720,20,no
0,0,41,41,22,40,62,274,172,446,0.000333,0.885191,44.000000,116845.148395,6491.397133,2655.571554,310.984619,16,no
0,0,62,62,24,46,70,402,246,648,0.000333,1.323925,60.000000,238306.523699,13239.251317,3971.775395,364.122950,26,no
0,0,6,6,15,15,30,45,34,79,0.000333,0.129215,14.000000,5427.020999,301.501167,387.644357,117.206718,1,no
0,0,5,5,14,11,25,26,24,50,0.000333,0.077398,14.000000,3250.699333,180.594407,232.192809,91.356717,1,no
0,0,6,6,15,15,30,45,34,79,0.000333,0.129215,14.000000,5427.020999,301.501167,387.644357,117.206718,1,no
0,0,5,5,14,11,25,26,24,50,0.000333,0.077398,14.000000,3250.699333,180.594407,232.192809,91.356717,1,no
0,0,85,85,27,57,84,404,240,644,0.000333,1.372217,52.000000,214065.925854,11892.551436,4116.652420,460.856693,35,no
0,0,77,77,25,50,75,359,234,593,0.000333,1.231230,48.000000,177297.095206,9849.838623,3693.689483,398.289214,31,no
0,0,86,86,27,60,87,395,261,656,0.000333,1.408857,52.000000,219781.688530,12210.093807,4226.570933,482.795398,35,no
0,0,76,76,25,50,75,353,229,582,0.000333,1.208391,48.000000,174008.278938,9667.126608,3625.172478,398.289214,31,no
0,0,86,86,27,54,81,407,257,664,0.000333,1.403220,52.000000,218902.340900,12161.241161,4209.660402,439.145888,38,no
0,0,87,87,27,60,87,401,266,667,0.000333,1.432481,52.000000,223467.052210,12414.836234,4297.443312,482.795398,35,no
0,0,10,10,11,16,27,73,44,117,0.000333,0.185441,10.000000,5563.218378,309.067688,556.321838,102.053748,4,no
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10.000000,5076.474896,282.026383,507.647490,97.219281,3,no
0,0,10,10,10,16,26,71,41,112,0.000333,0.175483,10.000000,5264.492484,292.471805,526.449248,97.219281,3,no
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10.000000,5076.474896,282.026383,507.647490,97.219281,3,no
0,0,10,10,10,16,26,71,41,112,0.000333,0.175483,10.000000,5264.492484,292.471805,526.449248,97.219281,3,no
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10.000000,5076.474896,282.026383,507.647490,97.219281,3,no
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10.000000,5076.474896,282.026383,507.647490,97.219281,3,no
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10.000000,5076.474896,282.026383,507.647490,97.219281,3,no
0,0,88,88,27,57,84,414,249,663,0.000333,1.412702,52.000000,220381.535468,12243.418637,4238.106451,460.856693,35,no
0,0,90,90,27,60,87,411,275,686,0.000333,1.473286,52.000000,229832.680384,12768.482244,4419.859238,482.795398,35,no
0,0,79,79,25,50,75,363,238,601,0.000333,1.247840,48.000000,179688.961583,9982.720088,3743.520033,398.289214,31,no
0,0,89,89,27,60,87,405,270,675,0.000333,1.449662,52.000000,226147.316704,12563.739817,4348.986860,482.795398,35,no
0,0,80,80,25,50,75,369,243,612,0.000333,1.270679,48.000000,182977.777852,10165.432103,3812.037039,398.289214,31,no
0,0,89,89,27,54,81,417,266,683,0.000333,1.443373,52.000000,225166.112702,12509.228483,4330.117552,439.145888,38,no
0,0,86,86,27,57,84,408,243,651,0.000333,1.387133,52.000000,216392.729396,12021.818300,4161.398642,460.856693,35,no
0,0,78,78,25,50,75,363,237,600,0.000333,1.245764,48.000000,179389.978286,9966.109905,3737.291214,398.289214,31,no
0,0,77,77,25,50,75,357,232,589,0.000333,1.222925,48.000000,176101.162018,9783.397890,3668.774209,398.289214,31,no
0,0,87,87,27,60,87,399,264,663,0.000333,1.423891,52.000000,222126.919963,12340.384442,4271.671538,482.795398,35,no
0,0,88,88,27,60,87,405,269,674,0.000333,1.447515,52.000000,225812.283643,12545.126869,4342.543916,482.795398,35,no
0,0,87,87,27,54,81,411,260,671,0.000333,1.418013,52.000000,221210.046301,12289.447017,4254.039352,439.145888,38,no
0,0,89,89,27,57,84,418,252,670,0.000333,1.427618,52.000000,222708.339010,12372.685501,4282.852673,460.856693,35,no
0,0,90,90,27,54,81,421,269,690,0.000333,1.458166,52.000000,227473.818104,12637.434339,4374.496502,439.145888,38,no
0,0,91,91,27,60,87,415,278,693,0.000333,1.488320,52.000000,232177.911816,12898.772879,4464.959843,482.795398,35,no
0,0,81,81,25,50,75,373,246,619,0.000333,1.285213,48.000000,185070.660932,10281.703385,3855.638769,398.289214,31,no
0,0,80,80,25,50,75,367,241,608,0.000333,1.262374,48.000000,181781.844663,10098.991370,3787.121764,398.289214,31,no
0,0,90,90,27,60,87,409,273,682,0.000333,1.464696,52.000000,228492.548137,12694.030452,4394.087464,482.795398,35,no
0,0,36,36,28,48,76,209,124,333,0.000333,0.693520,28.000000,58255.676135,3236.426452,2080.559862,402.684138,18,yes
0,0,31,31,25,41,66,181,114,295,0.000333,0.594365,24.000000,42794.310365,2377.461687,1783.096265,335.756037,16,yes
0,0,31,31,25,43,68,174,113,287,0.000333,0.582367,24.000000,41930.444051,2329.469114,1747.101835,349.425789,16,yes
0,0,26,26,22,41,63,148,94,242,0.000333,0.482167,22.000000,31823.038313,1767.946573,1446.501741,317.767128,15,yes
0,0,10,10,11,26,37,50,42,92,0.000333,0.159757,5.000000,2396.348548,133.130475,479.269710,160.265180,5,no
0,0,49,49,22,75,97,269,212,481,0.000333,1.058186,22.000000,69840.277696,3880.015428,3174.558077,565.268897,28,no
0,0,53,53,24,83,107,300,234,534,0.000333,1.199981,24.000000,86398.640898,4799.924494,3599.943371,639.167373,30,no
0,0,35,35,20,51,71,176,153,329,0.000333,0.674422,30.000000,60698.004070,3372.111337,2023.266802,375.732254,18,no
0,0,39,39,22,61,83,207,175,382,0.000333,0.811755,22.000000,53575.831381,2976.435077,2435.265063,459.882473,20,no
0,0,18,18,19,29,48,73,59,132,0.000333,0.245738,18.000000,13269.870902,737.215050,737.215050,221.592072,4,no
0,0,19,19,23,38,61,118,106,224,0.000333,0.442828,22.000000,29226.673600,1623.704089,1328.485164,303.463171,14,no
0,0,19,19,22,33,55,109,94,203,0.000333,0.391205,22.000000,25819.552481,1434.419582,1173.616022,264.572502,9,no
0,0,40,40,27,32,59,202,135,337,0.000333,0.660817,52.000000,103087.436797,5727.079822,1982.450708,288.381963,17,no
0,0,78,78,30,56,86,316,226,542,0.000333,1.161012,60.000000,208982.129823,11610.118323,3483.035497,472.418594,23,no
0,0,78,78,30,56,86,316,226,542,0.000333,1.161012,60.000000,208982.129823,11610.118323,3483.035497,472.418594,23,no
0,0,46,46,19,38,57,185,134,319,0.000333,0.620231,27.000000,50238.681692,2791.037872,1860.691915,280.131868,12,no
0,0,8,8,12,15,27,33,24,57,0.000333,0.090343,6.000000,1626.171526,90.342863,271.028588,101.622909,5,no
0,0,13,13,16,17,33,54,37,91,0.000333,0.153013,16.000000,7344.637838,408.035435,459.039865,133.486868,7,no
0,0,29,29,19,28,47,116,81,197,0.000333,0.364751,18.000000,19696.572068,1094.254004,1094.254004,215.316561,11,no
0,0,29,29,21,28,49,122,82,204,0.000333,0.381800,20.000000,22908.016164,1272.667565,1145.400808,226.844604,12,no
0,0,28,28,20,28,48,114,77,191,0.000333,0.355576,20.000000,21334.556753,1185.253153,1066.727838,221.044500,10,no
0,0,24,24,19,27,46,115,73,188,0.000333,0.346143,18.000000,18691.733659,1038.429648,1038.429648,209.092585,10,no
0,0,22,22,17,26,43,107,68,175,0.000333,0.316532,16.000000,15193.541313,844.085629,949.596332,191.698301,10,no
0,0,29,29,28,55,83,162,117,279,0.000333,0.592879,28.000000,49801.808038,2766.767113,1778.636001,452.580722,22,yes
0,0,24,24,24,29,53,131,94,225,0.000333,0.429594,36.000000,46396.155682,2577.564205,1288.782102,250.920549,16,yes
0,0,32,32,27,53,80,172,127,299,0.000333,0.630086,26.000000,49146.669010,2730.370501,1890.256500,431.961747,24,yes
0,0,24,24,25,53,78,132,97,229,0.000333,0.479786,12.000000,17272.285297,959.571405,1439.357108,419.676189,18,yes
0,0,19,19,20,26,46,101,74,175,0.000333,0.322208,20.000000,19332.466846,1074.025936,966.623342,208.649995,12,yes
0,0,27,27,24,51,75,142,107,249,0.000333,0.516992,24.000000,37223.420494,2067.967805,1550.975854,399.332792,20,yes
0,0,41,41,21,50,71,355,199,554,0.000333,1.135653,30.000000,102208.797126,5678.266507,3406.959904,374.431475,15,no
0,0,30,30,20,41,61,254,140,394,0.000333,0.778904,30.000000,70101.315330,3894.517518,2336.710511,306.098194,11,no
0,0,30,30,20,42,62,254,142,396,0.000333,0.785954,30.000000,70735.852167,3929.769565,2357.861739,312.915894,11,no
0,0,30,30,20,40,60,257,140,397,0.000333,0.781679,30.000000,70351.066994,3908.392611,2345.035566,299.315686,11,no
0,0,33,33,23,43,66,286,163,449,0.000333,0.904644,33.000000,89559.787667,4975.543759,2713.932960,337.371309,12,no
0,0,33,33,23,44,67,293,169,462,0.000333,0.934178,33.000000,92483.595798,5137.977544,2802.533206,344.256916,12,no
0,0,33,33,23,43,66,290,167,457,0.000333,0.920763,33.000000,91155.507714,5064.194873,2762.288113,337.371309,12,no
0,0,34,34,23,43,66,289,165,454,0.000333,0.914718,33.000000,90557.112696,5030.950705,2744.154930,337.371309,13,no
0,0,33,33,23,44,67,290,169,459,0.000333,0.928112,33.000000,91883.052968,5104.614054,2784.334938,344.256916,12,no
0,0,33,33,23,42,65,293,167,460,0.000333,0.923430,33.000000,91419.543402,5078.863522,2770.289194,330.519257,12,no
0,0,47,47,23,35,58,419,226,645,0.000333,1.259466,66.000000,249374.250963,13854.125053,3778.397742,283.566831,19,no
0,0,51,51,23,40,63,436,233,669,0.000333,1.332933,55.000000,219934.014785,12218.556377,3998.800269,316.919049,20,no
0,0,42,42,26,58,84,337,200,537,0.000333,1.144225,39.000000,133874.303785,7437.461321,3432.674456,461.974330,13,no
0,0,33,33,20,45,65,278,157,435,0.000333,0.873243,30.000000,78591.899960,4366.216664,2619.729999,333.571951,11,no
0,0,33,33,20,48,68,280,161,441,0.000333,0.894857,30.000000,80537.133390,4474.285188,2684.571113,354.516762,11,no
0,0,34,34,20,45,65,281,159,440,0.000333,0.883281,30.000000,79495.255132,4416.403063,2649.841838,333.571951,12,no
0,0,34,34,20,48,68,283,163,446,0.000333,0.905003,30.000000,81450.252816,4525.014045,2715.008427,354.516762,12,no
0,0,60,60,30,39,69,419,256,675,0.000333,1.374418,90.000000,371092.860749,20616.270042,4123.254008,353.337404,37,no
0,0,37,37,29,44,73,272,177,449,0.000333,0.926410,56.000000,155636.948708,8646.497150,2779.231227,381.096440,14,no
0,0,21,21,20,25,45,101,83,184,0.000333,0.336834,30.000000,30315.029092,1684.168283,1010.500970,202.534967,13,no
0,0,46,46,28,39,67,413,205,618,0.000333,1.249614,70.000000,262419.018379,14578.834354,3748.843120,340.736624,13,no
0,0,71,71,29,53,82,426,282,708,0.000333,1.500382,70.000000,315080.277349,17504.459853,4501.146819,444.461233,30,no
0,0,78,78,29,59,88,472,312,784,0.000333,1.688065,70.000000,354493.607231,19694.089291,5064.194389,487.957389,31,no
0,0,60,60,29,49,78,362,241,603,0.000333,1.263366,56.000000,212245.462127,11791.414563,3790.097538,416.002231,26,no
0,0,67,67,29,55,84,408,271,679,0.000333,1.446795,56.000000,243061.477684,13503.415427,4340.383530,458.856233,27,no
0,0,63,63,28,54,82,388,254,642,0.000333,1.360516,56.000000,228566.709670,12698.150537,4081.548387,445.369863,27,no
0,0,63,63,28,53,81,392,256,648,0.000333,1.369408,56.000000,230060.476905,12781.137606,4108.222802,438.185722,27,no
0,0,54,54,26,45,71,315,201,516,0.000333,1.057757,52.000000,165010.014711,9167.223039,3173.269514,369.344822,25,no
0,0,26,26,23,29,52,167,114,281,0.000333,0.533941,33.000000,52860.177506,2936.676528,1601.823561,244.923374,10,no
0,0,28,28,23,29,52,175,120,295,0.000333,0.560543,44.000000,73991.707541,4110.650419,1681.629717,244.923374,10,no
0,0,11,11,21,26,47,92,56,148,0.000333,0.274026,20.000000,16441.583001,913.421278,822.079150,214.450099,6,no
0,0,11,11,21,26,47,92,56,148,0.000333,0.274026,20.000000,16441.583001,913.421278,822.079150,214.450099,6,no
0,0,49,49,28,36,64,310,179,489,0.000333,0.978000,56.000000,164304.000000,9128.000000,2934.000000,320.723238,32,no
0,0,65,65,33,47,80,478,273,751,0.000333,1.582589,80.000000,379821.439941,21101.191108,4747.767999,427.530682,20,no
0,0,82,82,31,58,89,478,330,808,0.000333,1.744131,75.000000,392429.445917,21801.635884,5232.392612,493.342983,33,no
0,0,89,89,33,61,94,530,375,905,0.000333,1.977301,96.000000,569462.679434,31636.815524,5931.902911,528.239984,35,no
0,0,96,96,33,67,100,576,405,981,0.000333,2.172541,96.000000,625691.800528,34760.655585,6517.622922,572.892982,36,no
0,0,53,53,31,49,80,594,356,950,0.000333,2.001944,105.000000,630612.327465,35034.018193,6005.831690,428.700868,23,no
0,0,56,56,33,54,87,498,333,831,0.000333,1.784695,96.000000,513992.260325,28555.125574,5354.086045,477.228931,24,no
0,0,48,48,34,47,81,311,238,549,0.000333,1.160193,85.000000,295849.100385,16436.061132,3480.577652,434.039413,17,no
0,0,50,50,35,47,82,345,264,609,0.000333,1.290583,85.000000,329098.679519,18283.259973,3871.749171,440.590582,23,no
0,0,18,18,15,25,40,103,57,160,0.000333,0.283836,14.000000,11921.118933,662.284385,851.508495,174.699764,7,no
0,0,18,18,15,25,40,104,57,161,0.000333,0.285610,14.000000,11995.625926,666.423663,856.830423,174.699764,7,no
0,0,12,12,14,20,34,63,39,102,0.000333,0.172974,7.000000,3632.448469,201.802693,518.921210,139.741531,9,no
0,0,21,21,18,30,48,95,64,159,0.000333,0.296003,18.000000,15984.162677,888.009038,888.009038,222.265368,11,no
0,0,26,26,22,21,43,111,66,177,0.000333,0.320150,33.000000,31694.812432,1760.822913,960.448862,190.346161,11,no
0,0,10,10,16,20,36,52,41,93,0.000333,0.160268,16.000000,7692.848402,427.380467,480.803025,150.438562,4,no
0,0,10,10,15,21,36,55,45,100,0.000333,0.172331,14.000000,7237.895002,402.105278,516.992500,150.842025,4,no
0,0,13,13,17,21,38,67,53,120,0.000333,0.209917,16.000000,10076.020826,559.778935,629.751302,161.725534,6,no
0,0,10,10,16,21,37,53,43,96,0.000333,0.166703,16.000000,8001.720370,444.540021,500.107523,156.238666,4,no
0,0,13,13,21,23,44,68,55,123,0.000333,0.223837,20.000000,13430.201782,746.122321,671.510089,196.280591,5,no
0,0,13,13,21,25,46,72,60,132,0.000333,0.243037,20.000000,14582.203564,810.122420,729.110178,208.335071,5,no
0,0,13,13,21,24,45,69,56,125,0.000333,0.228827,20.000000,13729.632741,762.757374,686.481637,202.277766,5,no
0,0,13,13,21,23,44,68,54,122,0.000333,0.222017,20.000000,13321.013149,740.056286,666.050657,196.280591,5,no
0,0,13,13,21,25,46,70,58,128,0.000333,0.235672,20.000000,14140.318608,785.573256,707.015930,208.335071,5,no
0,0,48,48,32,35,67,215,133,348,0.000333,0.703666,48.000000,101327.953837,5629.330769,2110.999038,339.524906,17,no
0,0,44,44,29,44,73,206,151,357,0.000333,0.736589,42.000000,92810.229436,5156.123858,2209.767368,381.096440,14,no
0,0,15,15,20,26,46,100,68,168,0.000333,0.309319,20.000000,18559.168172,1031.064898,927.958409,208.649995,7,no
0,0,37,37,30,40,70,186,123,309,0.000333,0.631316,45.000000,85227.680351,4734.871131,1893.948452,360.083842,12,no
0,0,37,37,30,38,68,176,117,293,0.000333,0.594542,45.000000,80263.197562,4459.066531,1783.626612,346.627963,12,no
0,0,49,49,29,48,77,237,168,405,0.000333,0.846016,42.000000,106598.039057,5922.113281,2538.048549,408.959649,16,no
0,0,49,49,29,45,74,227,162,389,0.000333,0.805159,42.000000,101450.049088,5636.113838,2415.477359,388.014838,16,no
0,0,12,12,14,20,34,63,39,102,0.000333,0.172974,7.000000,3632.448469,201.802693,518.921210,139.741531,9,no
0,0,58,58,30,54,84,393,207,600,0.000333,1.278463,45.000000,172592.570415,9588.476134,3835.390454,457.970643,23,yes
0,0,24,24,22,37,59,136,99,235,0.000333,0.460807,22.000000,30413.264565,1689.625809,1382.421117,290.857270,13,no
0,0,23,23,22,37,59,129,96,225,0.000333,0.441198,22.000000,29119.083094,1617.726839,1323.594686,290.857270,12,no
0,0,23,23,22,37,59,129,96,225,0.000333,0.441198,22.000000,29119.083094,1617.726839,1323.594686,290.857270,12,no
0,0,32,32,17,35,52,143,112,255,0.000333,0.484537,24.000000,34886.691075,1938.149504,1453.612128,249.011774,9,no
0,0,26,26,15,34,49,110,91,201,0.000333,0.376186,14.000000,15799.793501,877.766306,1128.556679,231.577096,8,no
0,0,26,26,15,34,49,110,91,201,0.000333,0.376186,14.000000,15799.793501,877.766306,1128.556679,231.577096,8,no
0,0,40,40,22,48,70,179,141,320,0.000333,0.653790,22.000000,43150.152439,2397.230691,1961.370565,366.185696,12,no
0,0,26,26,20,39,59,131,103,234,0.000333,0.458846,20.000000,27530.769471,1529.487193,1376.538474,292.569248,9,no
0,0,26,26,20,39,59,131,103,234,0.000333,0.458846,20.000000,27530.769471,1529.487193,1376.538474,292.569248,9,no
0,0,13,13,19,22,41,79,54,133,0.000333,0.237518,18.000000,12825.979499,712.554417,712.554417,178.818118,6,no
0,0,45,45,24,54,78,249,161,410,0.000333,0.859005,24.000000,61848.357834,3436.019880,2577.014910,420.803025,20,no
0,0,33,33,24,52,76,259,171,430,0.000333,0.895536,36.000000,96717.917908,5373.217662,2686.608831,406.461965,11,no
0,0,19,19,23,34,57,121,86,207,0.000333,0.402469,22.000000,26562.981125,1475.721174,1207.408233,277.015662,7,no
0,0,34,34,24,54,78,255,173,428,0.000333,0.896717,36.000000,96845.477388,5380.304299,2690.152150,420.803025,11,no
0,0,92,92,22,65,87,507,304,811,0.000333,1.741742,44.000000,229909.995706,12772.777539,5225.227175,489.561403,40,no
0,0,15,15,19,26,45,105,76,181,0.000333,0.331342,18.000000,17892.457388,994.025410,994.025410,202.922055,6,no
0,0,23,23,23,37,60,146,103,249,0.000333,0.490272,22.000000,32357.946683,1797.663705,1470.815758,296.791700,9,no
0,0,18,18,22,38,60,144,91,235,0.000333,0.462706,22.000000,30538.624379,1696.590243,1388.119290,297.528741,6,no
0,0,50,50,26,68,94,314,198,512,0.000333,1.118650,26.000000,87254.686794,4847.482600,3355.949492,536.158906,20,no
0,0,38,38,25,65,90,324,208,532,0.000333,1.151222,36.000000,124331.970501,6907.331694,3453.665847,507.550313,11,no
0,0,24,24,25,50,75,186,123,309,0.000333,0.641568,24.000000,46192.919409,2566.273300,1924.704975,398.289214,7,no
0,0,39,39,25,67,92,320,210,530,0.000333,1.152496,36.000000,124469.562122,6914.975673,3457.487837,522.524381,11,no
0,0,97,97,25,78,103,572,341,913,0.000333,2.034925,48.000000,293029.199103,16279.399950,6104.774981,606.357778,40,no
0,0,20,20,22,42,64,170,113,283,0.000333,0.566000,22.000000,37356.000000,2075.333333,1698.000000,324.584827,6,no
0,0,28,28,25,53,78,211,140,351,0.000333,0.735392,24.000000,52948.228292,2941.568238,2206.176179,419.676189,9,no
0,0,15,15,22,38,60,137,85,222,0.000333,0.437110,22.000000,28849.253669,1602.736315,1311.329712,297.528741,6,no
0,0,47,47,26,68,94,307,192,499,0.000333,1.090247,26.000000,85039.235762,4724.401987,3270.739837,536.158906,20,no
0,0,35,35,25,65,90,317,202,519,0.000333,1.123091,36.000000,121293.783252,6738.543514,3369.271757,507.550313,11,no
0,0,21,21,25,50,75,179,117,296,0.000333,0.614577,24.000000,44249.527977,2458.307110,1843.730332,398.289214,7,no
0,0,36,36,25,67,92,313,204,517,0.000333,1.124227,36.000000,121416.535126,6745.363063,3372.681531,522.524381,11,no
0,0,94,94,25,78,103,565,335,900,0.000333,2.005950,48.000000,288856.822774,16047.601265,6017.850474,606.357778,40,no
0,0,17,17,22,42,64,163,107,270,0.000333,0.540000,22.000000,35640.000000,1980.000000,1620.000000,324.584827,6,no
0,0,25,25,25,53,78,204,134,338,0.000333,0.708155,24.000000,50987.182799,2832.621267,2124.465950,419.676189,9,no
0,0,68,68,27,78,105,442,279,721,0.000333,1.613657,39.000000,188797.869711,10488.770540,4840.971018,618.643336,26,no
0,0,24,24,19,40,59,159,112,271,0.000333,0.531399,18.000000,28695.532795,1594.196266,1594.196266,293.587747,9,no
0,0,18,18,18,36,54,123,87,210,0.000333,0.402842,18.000000,21753.474758,1208.526375,1208.526375,261.175950,7,no
0,0,9,9,13,16,29,70,48,118,0.000333,0.191081,18.000000,10318.351634,573.241757,573.241757,112.105716,3,no
0,0,28,28,19,40,59,185,128,313,0.000333,0.613756,27.000000,49714.216410,2761.900912,1841.267274,293.587747,11,no
0,0,22,22,18,36,54,150,105,255,0.000333,0.489165,18.000000,26414.933635,1467.496313,1467.496313,261.175950,9,no
0,0,82,82,26,82,108,540,324,864,0.000333,1.945408,39.000000,227612.689273,12645.149404,5836.222802,643.530697,33,no
0,0,29,29,19,40,59,186,126,312,0.000333,0.611795,27.000000,49555.385048,2753.076947,1835.384631,293.587747,12,no
0,0,57,57,18,58,76,349,209,558,0.000333,1.162115,27.000000,94131.275918,5229.515329,3486.343553,414.821548,26,no
0,0,43,43,29,69,98,310,188,498,0.000333,1.098042,28.000000,92235.514066,5124.195226,3294.125502,562.369636,22,no
0,0,17,17,29,52,81,182,115,297,0.000333,0.627645,28.000000,52722.192624,2929.010701,1882.935451,437.304314,9,no
0,0,17,17,29,51,80,183,114,297,0.000333,0.625871,28.000000,52573.154037,2920.730780,1877.612644,430.175141,9,no
0,0,22,22,29,52,81,211,135,346,0.000333,0.731196,28.000000,61420.466828,3412.248157,2193.588101,437.304314,11,no
0,0,47,47,31,70,101,402,250,652,0.000333,1.447051,45.000000,195351.924904,10852.884717,4341.153887,582.629897,18,no
0,0,21,21,29,54,83,207,131,338,0.000333,0.718254,28.000000,60333.373178,3351.854065,2154.763328,451.645374,11,no
0,0,66,66,28,78,106,469,279,748,0.000333,1.677495,42.000000,211364.349001,11742.463833,5032.484500,624.867311,31,no
0,0,59,59,28,75,103,433,258,691,0.000333,1.540124,42.000000,194055.618300,10780.867683,4620.371864,601.767340,28,no
0,0,57,57,29,49,78,269,157,426,0.000333,0.892527,42.000000,112458.416500,6247.689806,2677.581345,416.002231,34,no
0,0,39,39,23,34,57,183,108,291,0.000333,0.565790,33.000000,56013.242806,3111.846823,1697.370994,277.015662,21,no
0,0,36,36,22,26,48,172,99,271,0.000333,0.504508,33.000000,49946.319644,2774.795536,1513.524838,220.318928,21,no
0,0,29,29,25,35,60,145,116,261,0.000333,0.513899,36.000000,55501.144036,3083.396891,1541.698445,295.621310,14,no
0,0,59,59,27,51,78,267,217,484,0.000333,1.014045,52.000000,158191.003044,8788.389058,3042.134674,417.675655,31,no
0,0,51,51,22,51,73,246,201,447,0.000333,0.922284,33.000000,91306.102068,5072.561226,2766.851578,387.401188,29,no
0,0,52,52,24,51,75,258,205,463,0.000333,0.961314,48.000000,138429.266578,7690.514810,2883.943054,399.332792,31,no
0,0,74,74,30,60,90,374,295,669,0.000333,1.447683,60.000000,260582.983287,14476.832405,4343.049721,501.620154,39,no
0,0,66,66,25,60,85,353,279,632,0.000333,1.350245,48.000000,194435.283439,10801.960191,4050.735072,470.509840,37,no
0,0,67,67,26,60,86,365,283,648,0.000333,1.388073,52.000000,216539.417174,12029.967621,4164.219561,476.624868,39,no
0,0,78,78,29,65,94,403,316,719,0.000333,1.570916,56.000000,263913.965524,14661.886974,4712.749384,532.335357,44,no
0,0,70,70,24,65,89,382,300,682,0.000333,1.472150,48.000000,211989.609596,11777.200533,4416.450200,501.493008,42,no
0,0,71,71,25,65,90,394,304,698,0.000333,1.510438,48.000000,217503.046139,12083.502563,4531.313461,507.550313,44,no
0,0,103,103,33,62,95,532,391,923,0.000333,2.021326,96.000000,582141.765743,32341.209208,6063.976726,535.625177,37,no
0,0,102,102,34,73,107,562,412,974,0.000333,2.188730,85.000000,558126.051804,31007.002878,6566.188845,624.830929,37,no
0,0,103,103,34,73,107,567,416,983,0.000333,2.208954,85.000000,563283.274049,31293.515225,6626.862048,624.830929,37,no
0,0,60,60,23,46,69,355,249,604,0.000333,1.229850,55.000000,202925.182454,11273.621247,3689.548772,358.125775,27,no
0,0,42,42,21,36,57,195,156,351,0.000333,0.682448,40.000000,81893.775799,4549.654211,2047.344395,278.355966,23,no
0,0,25,25,16,25,41,116,96,212,0.000333,0.378600,24.000000,27259.224599,1514.401367,1135.801025,180.096405,15,no
0,0,30,30,18,30,48,145,118,263,0.000333,0.489615,27.000000,39658.818718,2203.267707,1468.845138,222.265368,20,no
0,0,25,25,16,26,42,115,93,208,0.000333,0.373867,24.000000,26918.448575,1495.469365,1121.602024,186.211433,14,no
0,0,73,73,29,59,88,363,290,653,0.000333,1.406003,56.000000,236208.495430,13122.694191,4218.008847,487.957389,39,no
0,0,65,65,24,59,83,342,274,616,0.000333,1.309008,48.000000,188497.165906,10472.064773,3927.024290,457.115040,37,no
0,0,66,66,25,59,84,354,278,632,0.000333,1.346648,48.000000,193917.341337,10773.185630,4039.944611,463.172345,39,no
0,0,11,11,15,19,34,54,51,105,0.000333,0.178061,14.000000,7478.570377,415.476132,534.183598,139.313982,6,no
0,0,40,40,26,51,77,239,137,376,0.000333,0.785437,26.000000,61264.105222,3403.561401,2356.311739,411.505125,32,yes
0,0,18,18,15,25,40,103,57,160,0.000333,0.283836,14.000000,11921.118933,662.284385,851.508495,174.699764,7,no
