@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
7,7,8,8,16,28,15,43,0.000333,0.057333,4.000000,688.000000,38.222222,172.000000,48.000000,2,no
9,9,12,14,26,40,25,65,0.000333,0.101843,6.000000,1833.171490,101.842861,305.528582,96.322519,3,yes
10,10,13,12,25,44,25,69,0.000333,0.106809,12.000000,3845.112925,213.617385,320.426077,91.125266,3,no
5,5,7,9,16,19,14,33,0.000333,0.044000,3.000000,396.000000,22.000000,132.000000,48.180809,2,no
6,6,9,9,18,25,15,40,0.000333,0.055599,4.000000,667.188000,37.066000,166.797000,57.058650,2,yes
6,6,8,9,17,24,15,39,0.000333,0.053137,4.000000,637.644203,35.424678,159.411051,52.529325,2,no
8,8,9,12,21,30,22,52,0.000333,0.076134,4.000000,913.602024,50.755668,228.400506,71.548875,2,yes
9,9,11,12,23,36,23,59,0.000333,0.088963,5.000000,1334.450777,74.136154,266.890155,81.073298,2,no
9,9,10,12,22,35,23,58,0.000333,0.086216,5.000000,1293.235169,71.846398,258.647034,76.238831,2,yes
8,8,11,15,26,31,25,56,0.000333,0.087742,5.000000,1316.123121,73.117951,263.224624,96.657107,2,no
9,9,13,14,27,37,26,63,0.000333,0.099853,6.000000,1797.347476,99.852638,299.557913,101.408685,3,no
8,8,11,14,25,31,24,55,0.000333,0.085137,5.000000,1277.060452,70.947803,255.412090,91.356717,2,no
9,9,13,13,26,36,25,61,0.000333,0.095576,6.000000,1720.360937,95.575608,286.726823,96.211433,3,yes
7,7,10,9,19,25,16,41,0.000333,0.058055,5.000000,870.825140,48.379174,174.165028,61.748606,2,yes
7,7,11,8,19,26,15,41,0.000333,0.058055,5.000000,870.825140,48.379174,174.165028,62.053748,2,no
6,6,11,8,19,19,13,32,0.000333,0.045311,5.000000,679.668402,37.759356,135.933680,62.053748,2,no
5,5,10,9,19,16,12,28,0.000333,0.039647,5.000000,594.709852,33.039436,118.941970,61.748606,2,yes
7,7,11,8,19,24,15,39,0.000333,0.055223,5.000000,828.345865,46.019215,165.669173,62.053748,3,no
7,7,10,14,24,26,20,46,0.000333,0.070303,5.000000,1054.541375,58.585632,210.908275,86.522250,2,yes
7,7,11,13,24,27,19,46,0.000333,0.070303,5.000000,1054.541375,58.585632,210.908275,86.159464,2,no
8,8,13,14,27,33,24,57,0.000333,0.090343,6.000000,1626.171526,90.342863,271.028588,101.408685,3,no
7,7,11,13,24,30,21,51,0.000333,0.077944,5.000000,1169.165438,64.953635,233.833088,86.159464,3,yes
9,9,14,16,30,40,28,68,0.000333,0.111223,7.000000,2335.679924,129.759996,333.668561,117.302969,4,no
8,8,14,15,29,39,27,66,0.000333,0.106876,7.000000,2244.387220,124.688179,320.626746,111.906328,3,yes
7,7,14,14,28,36,24,60,0.000333,0.096147,7.000000,2019.089067,112.171615,288.441295,106.605938,3,no
8,8,9,12,21,30,32,62,0.000333,0.090775,8.000000,2178.589442,121.032747,272.323680,71.548875,1,no
8,8,10,13,23,31,38,69,0.000333,0.104042,10.000000,3121.257750,173.403208,312.125775,81.324997,1,yes
11,11,12,14,26,37,50,87,0.000333,0.136313,18.000000,7360.888599,408.938255,408.938255,96.322519,1,no
19,19,16,24,40,94,65,159,0.000333,0.282062,16.000000,13538.985073,752.165837,846.186567,174.039100,6,yes
19,19,17,26,43,95,66,161,0.000333,0.291210,16.000000,13978.058008,776.558778,873.628626,191.698301,6,no
33,33,20,49,69,166,111,277,0.000333,0.564020,20.000000,33841.225491,1880.068083,1692.061275,361.559344,11,yes
33,33,21,51,72,167,112,279,0.000333,0.573803,20.000000,34428.181508,1912.676750,1721.409075,381.532358,11,no
10,10,12,17,29,39,35,74,0.000333,0.119830,12.000000,4313.887124,239.660396,359.490594,112.506418,2,no
26,26,20,47,67,141,100,241,0.000333,0.487309,20.000000,29238.549898,1624.363883,1461.927495,347.504238,8,yes
11,11,12,18,30,43,38,81,0.000333,0.132486,12.000000,4769.497659,264.972092,397.458138,118.078200,2,no
26,26,21,49,70,142,101,243,0.000333,0.496472,20.000000,29788.315462,1654.906415,1489.415773,367.359448,8,yes
31,31,20,48,68,159,107,266,0.000333,0.539755,20.000000,32385.302315,1799.183462,1619.265116,354.516762,10,no
31,31,21,50,71,160,108,268,0.000333,0.549377,20.000000,32962.644561,1831.258031,1648.132228,374.431475,10,no
12,12,14,21,35,36,48,84,0.000333,0.143620,14.000000,6032.036828,335.113157,430.859773,145.541635,2,yes
12,12,15,23,38,45,56,101,0.000333,0.176680,14.000000,7420.569504,412.253861,530.040679,162.645284,2,no
10,10,14,21,35,41,41,82,0.000333,0.140200,7.000000,2944.208452,163.567136,420.601207,145.541635,2,yes
9,9,9,13,22,35,32,67,0.000333,0.099594,8.000000,2390.255348,132.791964,298.781918,76.635041,1,no
9,9,10,15,25,36,32,68,0.000333,0.105261,10.000000,3157.822209,175.434567,315.782221,91.822640,1,yes
10,10,11,22,33,48,43,91,0.000333,0.153013,5.000000,2295.199324,127.511074,459.039865,136.161243,4,no
11,11,12,25,37,60,47,107,0.000333,0.185804,6.000000,3344.469061,185.803837,557.411510,159.115955,5,no
10,10,11,21,32,47,42,89,0.000333,0.148333,10.000000,4450.000000,247.222222,445.000000,130.292414,3,no
10,10,12,23,35,48,42,90,0.000333,0.153878,6.000000,2769.812829,153.878491,461.635472,147.061475,3,no
27,27,20,46,66,126,91,217,0.000333,0.437211,10.000000,13116.335239,728.685291,1311.633524,340.522412,9,yes
11,11,15,14,29,42,31,73,0.000333,0.118211,14.000000,4964.856577,275.825365,354.632613,111.906328,3,no
11,11,14,14,28,41,31,72,0.000333,0.115377,14.000000,4845.813761,269.211876,346.129554,106.605938,3,no
28,28,18,48,66,127,92,219,0.000333,0.441241,9.000000,11913.500809,661.861156,1323.722312,343.136850,8,no
12,12,14,16,30,43,32,75,0.000333,0.122672,14.000000,5152.235125,286.235285,368.016795,117.302969,2,yes
12,12,13,16,29,42,32,74,0.000333,0.119830,12.000000,4313.887124,239.660396,359.490594,112.105716,2,no
28,28,21,50,71,138,96,234,0.000333,0.479680,10.000000,14390.408260,799.467126,1439.040826,374.431475,10,yes
26,26,21,49,70,131,92,223,0.000333,0.455610,10.000000,13668.301128,759.350063,1366.830113,367.359448,9,no
27,27,20,46,66,126,90,216,0.000333,0.435196,10.000000,13055.891298,725.327294,1305.589130,340.522412,9,no
28,28,18,48,66,127,91,218,0.000333,0.439226,9.000000,11859.101262,658.838959,1317.677918,343.136850,8,yes
28,28,21,50,71,138,95,233,0.000333,0.477630,10.000000,14328.910788,796.050599,1432.891079,374.431475,10,no
26,26,21,49,70,131,91,222,0.000333,0.453567,10.000000,13607.008298,755.944905,1360.700830,367.359448,9,no
29,29,22,46,68,131,93,224,0.000333,0.454531,22.000000,29999.016882,1666.612049,1363.591676,352.191346,9,yes
13,13,15,14,29,46,33,79,0.000333,0.127927,14.000000,5372.926981,298.495943,383.780499,111.906328,3,no
30,30,20,48,68,132,94,226,0.000333,0.458589,10.000000,13757.666021,764.314779,1375.766602,354.516762,8,no
14,14,14,16,30,47,34,81,0.000333,0.132486,14.000000,5564.413935,309.134108,397.458138,117.302969,2,no
30,30,23,50,73,143,98,241,0.000333,0.497249,11.000000,16409.224906,911.623606,1491.747719,386.234734,10,no
28,28,23,49,72,136,94,230,0.000333,0.473028,11.000000,15609.910254,867.217236,1419.082750,379.162707,9,yes
4,4,8,9,17,20,18,38,0.000333,0.051775,8.000000,1242.588704,69.032706,155.323588,52.529325,1,no
4,4,8,10,18,20,20,40,0.000333,0.055599,8.000000,1334.376000,74.132000,166.797000,57.219281,1,no
18,18,16,23,39,86,61,147,0.000333,0.258985,16.000000,12431.266019,690.625890,776.954126,168.041925,6,no
32,32,20,49,69,158,107,265,0.000333,0.539586,20.000000,32375.179621,1798.621090,1618.758981,361.559344,11,no
30,30,20,48,68,151,103,254,0.000333,0.515405,20.000000,30924.311234,1718.017291,1546.215562,354.516762,10,no
21,21,15,27,42,97,69,166,0.000333,0.298375,14.000000,12531.745691,696.208094,895.124692,186.985321,6,no
12,12,12,19,31,45,39,84,0.000333,0.138717,12.000000,4993.829881,277.434993,416.152490,123.730173,2,no
40,40,19,55,74,189,129,318,0.000333,0.658202,18.000000,35542.911065,1974.606170,1974.606170,398.685407,14,no
36,36,19,54,73,175,121,296,0.000333,0.610729,18.000000,32979.385250,1832.188069,1832.188069,391.474548,12,yes
20,20,14,22,36,86,74,160,0.000333,0.275729,21.000000,17370.948005,965.052667,827.188000,151.410465,5,no
34,34,19,48,67,158,120,278,0.000333,0.562124,18.000000,30354.710309,1686.372795,1686.372795,348.788823,10,no
32,32,19,47,66,151,116,267,0.000333,0.537951,18.000000,29049.358138,1613.853230,1613.853230,341.776299,9,yes
7,7,7,11,18,18,18,36,0.000333,0.050039,3.000000,450.351900,25.019550,150.117300,57.705232,3,no
11,11,10,16,26,38,30,68,0.000333,0.106543,5.000000,1598.149504,88.786084,319.629901,97.219281,3,no
11,11,12,16,28,41,37,78,0.000333,0.124991,12.000000,4499.684207,249.982456,374.973684,107.019550,4,no
15,15,13,20,33,54,40,94,0.000333,0.158058,12.000000,5690.076567,316.115365,474.173047,134.544278,4,yes
15,15,15,20,35,57,47,104,0.000333,0.177815,14.000000,7468.236073,414.902004,533.445434,145.041921,5,no
11,11,10,15,25,37,25,62,0.000333,0.095973,5.000000,1439.595419,79.977523,287.919084,91.822640,5,no
11,11,8,14,22,35,23,58,0.000333,0.086216,4.000000,1034.588136,57.477119,258.647034,77.302969,4,no
7,7,11,13,24,24,17,41,0.000333,0.062661,5.000000,939.917313,52.217628,187.983463,86.159464,4,yes
19,19,13,20,33,80,50,130,0.000333,0.218590,12.000000,7869.254826,437.180824,655.771236,134.544278,6,yes
15,15,11,19,30,55,35,90,0.000333,0.147207,5.000000,2208.100768,122.672265,441.620154,118.764371,4,no
15,15,14,18,32,69,44,113,0.000333,0.188333,14.000000,7910.000000,439.444444,565.000000,128.361619,6,no
11,11,14,18,32,44,29,73,0.000333,0.121667,7.000000,2555.000000,141.944444,365.000000,128.361619,4,yes
20,20,15,24,39,75,49,124,0.000333,0.218463,14.000000,9175.458252,509.747681,655.389875,168.642459,6,no
16,16,16,22,38,62,41,103,0.000333,0.180179,8.000000,4324.292271,240.238460,540.536534,162.107496,5,yes
23,23,15,24,39,96,60,156,0.000333,0.274841,14.000000,11543.318446,641.295469,824.522746,168.642459,7,no
25,25,13,23,36,94,60,154,0.000333,0.265389,12.000000,9554.021403,530.778967,796.168450,152.147641,6,no
19,19,16,22,38,85,54,139,0.000333,0.243154,16.000000,11671.390790,648.410599,729.461924,162.107496,7,yes
21,21,16,22,38,83,54,137,0.000333,0.239655,16.000000,11503.457109,639.080951,718.966069,162.107496,6,no
10,10,12,14,26,40,32,72,0.000333,0.112811,12.000000,4061.179916,225.621106,338.431660,96.322519,2,no
7,7,9,10,19,30,25,55,0.000333,0.077879,8.000000,1869.088106,103.838228,233.636013,61.748606,1,no
9,9,12,14,26,38,30,68,0.000333,0.106543,12.000000,3835.558810,213.086601,319.629901,96.322519,2,yes
4,4,10,9,19,17,12,29,0.000333,0.041063,5.000000,615.949489,34.219416,123.189898,61.748606,2,no
4,4,10,10,20,17,13,30,0.000333,0.043219,5.000000,648.289214,36.016067,129.657843,66.438562,2,no
9,9,12,13,25,31,28,59,0.000333,0.091329,12.000000,3287.850182,182.658343,273.987515,91.125266,2,no
6,6,9,9,18,21,21,42,0.000333,0.058379,8.000000,1401.094800,77.838600,175.136850,57.058650,1,no
4,4,10,10,20,18,12,30,0.000333,0.043219,5.000000,648.289214,36.016067,129.657843,66.438562,2,no
4,4,10,11,21,18,13,31,0.000333,0.045387,5.000000,680.809201,37.822733,136.161840,71.273029,2,no
10,10,11,10,21,35,28,63,0.000333,0.092239,10.000000,2767.159976,153.731110,276.715998,71.273029,2,no
10,10,12,12,24,36,29,65,0.000333,0.099341,12.000000,3576.270751,198.681708,298.022563,86.039100,2,yes
9,9,12,12,24,29,27,56,0.000333,0.085586,12.000000,3081.094800,171.171933,256.757900,86.039100,2,no
7,7,9,9,18,21,22,43,0.000333,0.059769,8.000000,1434.454200,79.691900,179.306775,57.058650,1,yes
9,9,9,15,24,32,24,56,0.000333,0.085586,4.000000,1027.031600,57.057311,256.757900,87.132684,3,yes
9,9,12,14,26,35,25,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.322519,4,no
9,9,12,15,27,35,25,60,0.000333,0.095098,6.000000,1711.759501,95.097750,285.293250,101.622909,4,no
13,13,12,20,32,47,35,82,0.000333,0.136667,6.000000,2460.000000,136.666667,410.000000,129.458112,4,no
13,13,15,19,34,50,36,86,0.000333,0.145841,7.000000,3062.652630,170.147368,437.521804,139.313982,5,no
13,13,15,20,35,50,36,86,0.000333,0.147039,7.000000,3087.828376,171.546021,441.118339,145.041921,5,yes
5,5,6,10,16,12,12,24,0.000333,0.032000,3.000000,288.000000,16.000000,96.000000,48.729056,3,no
5,5,9,9,18,15,13,28,0.000333,0.038919,4.000000,467.031600,25.946200,116.757900,57.058650,4,yes
9,9,9,15,24,32,25,57,0.000333,0.087114,4.000000,1045.371450,58.076192,261.342863,87.132684,3,no
9,9,13,15,28,36,26,62,0.000333,0.099352,6.000000,1788.336031,99.352002,298.056005,106.709075,4,no
9,9,12,15,27,35,26,61,0.000333,0.096683,6.000000,1740.288826,96.682713,290.048138,101.622909,4,no
13,13,12,20,32,47,36,83,0.000333,0.138333,6.000000,2490.000000,138.333333,415.000000,129.458112,4,no
13,13,15,20,35,51,37,88,0.000333,0.150459,7.000000,3159.638338,175.535463,451.376905,145.041921,5,yes
13,13,15,20,35,50,37,87,0.000333,0.148749,7.000000,3123.733357,173.540742,446.247622,145.041921,5,no
5,5,6,10,16,12,13,25,0.000333,0.033333,3.000000,300.000000,16.666667,100.000000,48.729056,3,yes
7,7,8,10,18,24,17,41,0.000333,0.056989,4.000000,683.867700,37.992650,170.966925,57.219281,2,no
8,8,13,18,31,29,30,59,0.000333,0.097433,6.000000,1753.785494,97.432527,292.297582,123.164366,2,no
10,10,15,21,36,38,36,74,0.000333,0.127525,7.000000,2678.021151,148.778953,382.574450,150.842025,3,no
7,7,8,12,20,19,21,40,0.000333,0.057626,4.000000,691.508495,38.417139,172.877124,67.019550,1,no
8,8,11,10,21,24,21,45,0.000333,0.065885,10.000000,1976.542840,109.807936,197.654284,71.273029,2,no
7,7,11,16,27,23,24,47,0.000333,0.074493,5.000000,1117.398563,62.077698,223.479713,102.053748,2,no
9,9,12,19,31,32,30,62,0.000333,0.102387,6.000000,1842.961027,102.386724,307.160171,123.730173,3,no
21,21,16,27,43,101,69,170,0.000333,0.307488,16.000000,14759.440133,819.968896,922.465008,192.381963,6,no
12,12,13,19,32,49,39,88,0.000333,0.146667,12.000000,5280.000000,293.333333,440.000000,128.816339,2,no
35,35,19,53,72,173,115,288,0.000333,0.592313,18.000000,31984.891207,1776.938400,1776.938400,384.290407,11,no
33,33,19,52,71,166,111,277,0.000333,0.567827,18.000000,30662.639138,1703.479952,1703.479952,377.133488,10,no
8,8,8,13,21,22,23,45,0.000333,0.065885,4.000000,790.617136,43.923174,197.654284,72.105716,1,yes
5,5,8,9,17,14,12,26,0.000333,0.035425,4.000000,425.096135,23.616452,106.274034,52.529325,1,no
8,8,9,14,23,23,22,45,0.000333,0.067853,4.000000,814.241152,45.235620,203.560288,81.832294,1,yes
7,7,8,11,19,22,19,41,0.000333,0.058055,4.000000,696.660112,38.703340,174.165028,62.053748,1,no
6,6,9,10,19,20,16,36,0.000333,0.050975,4.000000,611.701562,33.983420,152.925390,61.748606,1,no
7,7,9,10,19,23,18,41,0.000333,0.058055,4.000000,696.660112,38.703340,174.165028,61.748606,1,no
6,6,8,9,17,18,14,32,0.000333,0.043600,4.000000,523.195244,29.066402,130.798811,52.529325,1,no
5,5,9,8,17,16,11,27,0.000333,0.036787,4.000000,441.445987,24.524777,110.361497,52.529325,1,no
8,8,10,11,21,24,19,43,0.000333,0.062957,5.000000,944.348246,52.463791,188.869649,71.273029,2,no
7,7,9,9,18,22,18,40,0.000333,0.055599,8.000000,1334.376000,74.132000,166.797000,57.058650,1,no
6,6,9,8,17,20,19,39,0.000333,0.053137,8.000000,1275.288406,70.849356,159.411051,52.529325,1,yes
4,4,6,9,15,16,12,28,0.000333,0.036464,3.000000,328.178810,18.232156,109.392937,44.039100,1,yes
5,5,7,8,15,21,13,34,0.000333,0.044278,3.000000,398.502841,22.139047,132.834280,43.651484,1,no
7,7,8,12,20,27,20,47,0.000333,0.067710,4.000000,812.522482,45.140138,203.130620,67.019550,1,no
8,8,9,11,20,32,21,53,0.000333,0.076354,4.000000,916.248756,50.902709,229.062189,66.583073,1,no
33,33,18,55,73,150,116,266,0.000333,0.548831,18.000000,29636.879988,1646.493333,1646.493333,393.033434,10,no
14,14,12,21,33,50,46,96,0.000333,0.161421,12.000000,5811.142026,322.841224,484.261835,135.258216,2,no
33,33,21,58,79,153,119,272,0.000333,0.571543,20.000000,34292.567270,1905.142626,1714.628364,432.001564,11,no
37,37,20,59,79,165,127,292,0.000333,0.613568,20.000000,36814.079569,2045.226643,1840.703978,433.514502,11,no
18,18,15,26,41,65,57,122,0.000333,0.217874,14.000000,9150.698824,508.372157,653.621345,180.814792,3,yes
37,37,23,62,85,168,130,298,0.000333,0.636666,22.000000,42019.966977,2334.442610,1909.998499,473.202096,12,no
37,37,20,59,79,171,126,297,0.000333,0.624074,20.000000,37444.457644,2080.247647,1872.222882,433.514502,13,yes
37,37,23,62,85,174,129,303,0.000333,0.647348,22.000000,42724.999980,2373.611110,1942.045454,473.202096,14,yes
29,29,18,50,68,130,104,234,0.000333,0.474822,18.000000,25640.393487,1424.466305,1424.466305,357.251460,10,no
10,10,9,16,25,30,34,64,0.000333,0.099069,8.000000,2377.654369,132.091909,297.206796,92.529325,2,no
29,29,21,53,74,133,107,240,0.000333,0.496756,20.000000,29805.376155,1655.854231,1490.268808,395.818450,11,no
33,33,20,58,78,157,118,275,0.000333,0.576162,20.000000,34569.712204,1920.539567,1728.485610,426.201460,11,yes
33,33,23,61,84,160,121,281,0.000333,0.598747,11.000000,19758.653154,1097.702953,1796.241196,465.816903,12,no
11,11,9,15,24,36,51,87,0.000333,0.132964,12.000000,4786.700851,265.927825,398.891738,87.132684,1,no
11,11,9,16,25,36,58,94,0.000333,0.145507,12.000000,5238.269782,291.014988,436.522482,92.529325,1,no
24,24,19,47,66,115,82,197,0.000333,0.396915,9.000000,10716.710774,595.372821,1190.745642,341.776299,9,no
22,22,19,46,65,108,78,186,0.000333,0.373387,9.000000,10081.443719,560.080207,1120.160413,334.794473,8,no
7,7,9,16,25,24,24,48,0.000333,0.074302,4.000000,891.620388,49.534466,222.905097,92.529325,4,no
7,7,11,13,24,26,21,47,0.000333,0.071831,5.000000,1077.466188,59.859233,215.493238,86.159464,4,no
7,7,10,13,23,25,21,46,0.000333,0.069361,5.000000,1040.419250,57.801069,208.083850,81.324997,4,no
7,7,9,17,26,24,24,48,0.000333,0.075207,4.000000,902.484426,50.138024,225.621106,98.016193,4,no
7,7,11,14,25,26,21,47,0.000333,0.072754,5.000000,1091.306205,60.628122,218.261241,91.356717,4,no
7,7,10,14,24,25,21,46,0.000333,0.070303,5.000000,1054.541375,58.585632,210.908275,86.522250,4,no
9,9,11,18,29,29,26,55,0.000333,0.089063,5.000000,1335.944774,74.219154,267.188955,113.112398,4,yes
9,9,11,14,25,30,23,53,0.000333,0.082041,5.000000,1230.621890,68.367883,246.124378,91.356717,4,no
9,9,11,15,26,30,23,53,0.000333,0.083041,5.000000,1245.616525,69.200918,249.123305,96.657107,4,no
23,23,21,47,68,117,85,202,0.000333,0.409889,10.000000,12296.674939,683.148608,1229.667494,353.304342,9,no
9,9,16,22,38,45,39,84,0.000333,0.146942,8.000000,3526.607289,195.922627,440.825911,162.107496,4,no
21,21,21,46,67,110,81,191,0.000333,0.386208,10.000000,11586.230354,643.679464,1158.623035,346.322516,8,no
9,9,13,19,32,40,32,72,0.000333,0.120000,6.000000,2160.000000,120.000000,360.000000,128.816339,4,no
13,13,14,23,37,54,41,95,0.000333,0.164966,7.000000,3464.286488,192.460360,494.898070,157.344894,5,no
12,12,14,22,36,51,39,90,0.000333,0.155098,7.000000,3257.052751,180.947375,465.293250,151.410465,5,yes
9,9,8,13,21,30,30,60,0.000333,0.087846,8.000000,2108.312363,117.128465,263.539045,72.105716,1,no
9,9,10,14,24,30,32,62,0.000333,0.094756,10.000000,2842.676750,157.926486,284.267675,86.522250,1,no
13,13,14,22,36,43,47,90,0.000333,0.155098,14.000000,6514.105502,361.894750,465.293250,151.410465,3,no
11,11,14,20,34,46,48,94,0.000333,0.159407,14.000000,6695.101099,371.950061,478.221507,139.741531,3,no
8,8,12,14,26,28,39,67,0.000333,0.104976,12.000000,3779.153533,209.952974,314.929461,96.322519,1,no
15,15,15,24,39,60,57,117,0.000333,0.206131,14.000000,8657.488834,480.971602,618.392060,168.642459,4,no
14,14,15,23,38,57,55,112,0.000333,0.195923,14.000000,8228.750341,457.152797,587.767882,162.645284,4,no
7,7,10,14,24,25,20,45,0.000333,0.068774,5.000000,1031.616563,57.312031,206.323313,86.522250,2,no
8,8,12,13,25,30,21,51,0.000333,0.078946,6.000000,1421.019994,78.945555,236.836666,91.125266,3,no
8,8,10,15,25,32,26,58,0.000333,0.089781,5.000000,1346.718295,74.817683,269.343659,91.822640,1,no
7,7,10,14,24,25,21,46,0.000333,0.070303,5.000000,1054.541375,58.585632,210.908275,86.522250,2,no
8,8,12,13,25,31,22,53,0.000333,0.082041,6.000000,1476.746268,82.041459,246.124378,91.125266,3,no
8,8,12,13,25,30,22,52,0.000333,0.080494,6.000000,1448.883131,80.493507,241.480522,91.125266,3,no
8,8,10,15,25,26,32,58,0.000333,0.089781,10.000000,2693.436590,149.635366,269.343659,91.822640,1,no
10,10,12,18,30,35,38,73,0.000333,0.119401,12.000000,4298.436162,238.802009,358.203013,118.078200,2,yes
15,15,12,18,30,57,50,107,0.000333,0.175012,12.000000,6300.447525,350.024862,525.037294,118.078200,2,no
15,15,13,20,33,56,51,107,0.000333,0.179917,12.000000,6477.002049,359.833447,539.750171,134.544278,2,no
16,16,11,20,31,58,51,109,0.000333,0.180002,10.000000,5400.073978,300.004110,540.007398,124.492310,1,yes
16,16,12,22,34,57,52,109,0.000333,0.184844,12.000000,6654.401396,369.688966,554.533450,141.127046,1,no
9,9,11,15,26,32,30,62,0.000333,0.097142,10.000000,2914.272625,161.904035,291.427263,96.657107,1,no
10,10,14,20,34,42,37,79,0.000333,0.133970,7.000000,2813.366951,156.298164,401.909564,139.741531,3,no
14,14,15,24,39,56,46,102,0.000333,0.179704,7.000000,3773.777184,209.654288,539.111026,168.642459,4,no
13,13,15,23,38,53,44,97,0.000333,0.169683,7.000000,3563.342782,197.963488,509.048969,162.645284,4,no
10,10,15,20,35,34,37,71,0.000333,0.121393,7.000000,2549.253659,141.625203,364.179094,145.041921,2,yes
8,8,12,14,26,22,32,54,0.000333,0.084608,12.000000,3045.884937,169.215830,253.823745,96.322519,1,no
7,7,12,18,30,27,26,53,0.000333,0.086688,6.000000,1560.391209,86.688401,260.065202,118.078200,2,yes
29,29,22,46,68,132,97,229,0.000333,0.464676,22.000000,30668.637794,1703.813211,1394.028991,352.191346,8,no
13,13,14,14,28,47,39,86,0.000333,0.137811,14.000000,5788.055326,321.558629,413.432523,106.605938,2,yes
30,30,20,48,68,133,98,231,0.000333,0.468735,20.000000,28124.078327,1562.448796,1406.203916,354.516762,7,yes
14,14,13,16,29,48,40,88,0.000333,0.142501,12.000000,5130.027931,285.001552,427.502328,112.105716,1,no
6,6,8,11,19,24,15,39,0.000333,0.055223,4.000000,662.676692,36.815372,165.669173,62.053748,2,no
11,11,10,14,24,46,27,73,0.000333,0.111567,5.000000,1673.511313,92.972851,334.702263,86.522250,2,yes
13,13,11,17,28,50,36,86,0.000333,0.137811,10.000000,4134.325233,229.684735,413.432523,107.540616,2,no
17,17,12,17,29,58,43,101,0.000333,0.163552,12.000000,5887.872966,327.104054,490.656081,112.506418,2,no
14,14,12,15,27,54,36,90,0.000333,0.142647,12.000000,5135.278502,285.293250,427.939875,101.622909,2,yes
9,9,9,11,20,42,24,66,0.000333,0.095082,8.000000,2281.978034,126.776557,285.247254,66.583073,2,no
11,11,10,16,26,46,33,79,0.000333,0.123778,10.000000,3713.347377,206.297077,371.334738,97.219281,2,no
15,15,11,15,26,54,40,94,0.000333,0.147280,10.000000,4418.413335,245.467408,441.841334,96.657107,2,no
12,12,11,14,25,50,33,83,0.000333,0.128480,10.000000,3854.400638,214.133369,385.440064,91.356717,2,no
11,11,12,15,27,30,48,78,0.000333,0.123627,18.000000,6675.862053,370.881225,370.881225,101.622909,1,no
13,13,13,20,33,46,58,104,0.000333,0.174872,12.000000,6295.403861,349.744659,524.616988,134.544278,2,no
13,13,14,22,36,47,63,110,0.000333,0.189564,14.000000,7961.684502,442.315806,568.691750,151.410465,2,no
15,15,14,23,37,55,64,119,0.000333,0.206642,14.000000,8678.949307,482.163850,619.924951,157.344894,3,yes
15,15,15,25,40,56,69,125,0.000333,0.221747,14.000000,9313.374166,517.409676,665.241012,174.699764,3,yes
8,8,12,12,24,30,20,50,0.000333,0.076416,6.000000,1375.488750,76.416042,229.248125,86.039100,3,yes
8,8,12,11,23,30,20,50,0.000333,0.075393,6.000000,1357.068587,75.392699,226.178098,81.073298,3,no
5,5,8,10,18,20,18,38,0.000333,0.052819,4.000000,633.828600,35.212700,158.457150,57.219281,1,no
5,5,9,11,20,21,19,40,0.000333,0.057626,4.000000,691.508495,38.417139,172.877124,66.583073,1,no
3,3,9,13,22,11,16,27,0.000333,0.040135,4.000000,481.618615,26.756590,120.404654,76.635041,1,yes
4,4,11,15,26,15,19,34,0.000333,0.053272,5.000000,799.074752,44.393042,159.814950,96.657107,2,no
13,13,15,18,33,49,45,94,0.000333,0.158058,14.000000,6638.422661,368.801259,474.173047,133.662009,2,yes
13,13,16,19,35,48,48,96,0.000333,0.164137,16.000000,7878.578714,437.698817,492.411170,144.710623,2,no
14,14,14,20,34,50,46,96,0.000333,0.162799,14.000000,6837.550059,379.863892,488.396433,139.741531,1,yes
14,14,15,21,36,49,49,98,0.000333,0.168884,14.000000,7093.137102,394.063172,506.652650,150.842025,1,no
14,14,13,22,35,55,48,103,0.000333,0.176105,12.000000,6339.793809,352.210767,528.316151,146.213212,3,yes
14,14,16,25,41,58,51,109,0.000333,0.194658,16.000000,9343.570696,519.087261,583.973169,180.096405,4,no
18,18,15,26,41,70,59,129,0.000333,0.230375,14.000000,9675.738920,537.541051,691.124209,180.814792,4,yes
16,16,14,23,37,55,49,104,0.000333,0.180594,14.000000,7584.964100,421.386894,541.783150,157.344894,3,no
18,18,18,29,47,73,62,135,0.000333,0.249956,18.000000,13497.650910,749.869495,749.869495,215.940099,5,no
13,13,15,20,35,59,46,105,0.000333,0.179525,14.000000,7540.046035,418.891446,538.574717,145.041921,5,no
13,13,15,22,37,54,41,95,0.000333,0.164966,7.000000,3464.286488,192.460360,494.898070,156.710855,4,no
